4002226+3002521,0.5
4006224+3004406,0.5
4010242+3008707,0.5
3005156+4011766,0.5
4006141+3007211,0.5
3002736+4012038,0.5
4010476+3002836,0.5
3002560+4010406,0.5
3003778+4011500,0.5
3001316+4007438,0.5
3001751+4011251,0.5
3006802+4007168,0.5
4010965+3002802,0.5
4009000+3009103,0.5
3003795+4011502,0.5
3007110+4011435,0.5
4009095+3004064,0.5
3004787+4010505,0.5
3002382+4010212,0.5
4010209+3005875,0.5
4009773+3002801,0.5
3004455+4011666,0.5
4006312+3004119,0.5
3001302+4001037,0.5
3007317+4006032,0.5
3005432+4009397,0.5
4001849+3005428,0.5
4010202+3008272,0.5
4009315+3009462,0.5
3004500+4003330,0.5
4004072+3002749,0.5
3004299+4008736,0.5
3001894+4007330,0.5
3007195+4007623,0.5
4010211+3005868,0.5
4008079+3004742,0.5
4006254+3006660,0.5
3003689+4010348,0.5
4010343+3002770,0.5
4010431+3004228,0.5
3002354+4011447,0.5
3007303+4011416,0.5
4010581+3004070,0.5
3005871+4001421,0.5
4011387+3008301,0.5
4010022+3009652,0.5
3007446+4007742,0.5
4010298+3008305,0.5
4011417+3007454,0.5
3004125+4009078,0.5
4001770+3006814,0.5
4001913+3004815,0.5
3005993+4006179,0.5
3006809+4009369,0.5
4003312+3005175,0.5
4011364+3008711,0.5
4012029+3003087,0.5
3001346+4009310,0.5
4011381+3005946,0.5
3003047+4005320,0.5
3009090+4004076,0.5
3003784+4000094,0.5
4012043+3002713,0.5
4008936+3001613,0.5
4008708+3000762,0.5
3008712+4011367,0.5
3003545+4010548,0.5
3002247+4008674,0.5
3005933+4006143,0.5
4008916+3002538,0.5
4007957+3004163,0.5
3005222+4002399,0.5
3008264+4001444,0.5
4007084+3002729,0.5
3001585+4008834,0.5
4005804+3009132,0.5
4009326+3004581,0.5
3007113+4010245,0.5
4005330+3002618,0.5
3004215+4007226,0.5
4004173+3004020,0.5
4007937+3005329,0.5
3001311+4008644,0.5
3009627+4011303,0.5
3004820+4011625,0.5
3002426+4004369,0.5
4008908+3001945,0.5
3006436+4011528,0.5
4008981+3006057,0.5
4012088+3003015,0.5
4007496+3001400,0.5
3008858+4010284,0.5
3001586+4010048,0.5
3000558+4008844,0.5
3003238+4004038,0.5
3002566+4012022,0.5
4008493+3003106,0.5
4005491+3005024,0.5
3004167+4010523,0.5
3007139+4004870,0.5
4003514+3000423,0.5
3000401+4005686,0.5
3008627+4003066,0.5
3004437+4002161,0.5
3004475+4011393,0.5
4008733+3004915,0.5
4011709+3005253,0.5
3004403+4006551,0.5
3001595+4008772,0.5
3003721+4012032,0.5
3000629+4007751,0.5
4010062+3001855,0.5
4010582+3004100,0.5
3001152+4007375,0.5
3008703+4006077,0.5
4007024+3006791,0.5
3003496+4011494,0.5
3003782+4009009,0.5
4005481+3006690,0.5
3007015+4004135,0.5
4005435+3005780,0.5
3005803+4011378,0.5
4005868+3008778,0.5
3009134+4004004,0.5
4010755+3001250,0.5
3009754+4010878,0.5
3008306+4010277,0.5
3001386+4010167,0.5
3005057+4006345,0.5
3001475+4011225,0.5
3003359+4004420,0.5
3001166+4000551,0.5
3002586+4008455,0.5
3001542+4005995,0.5
3001471+4008729,0.5
4011770+3005177,0.5
4007509+3000467,0.5
4011363+3008694,0.5
4011366+3008708,0.5
3004113+4001218,0.5
4001166+3007283,0.5
3005124+4009210,0.5
3001135+4001075,0.5
3004067+4010417,0.5
4010362+3004676,0.5
3008996+4004030,0.5
3006821+4010301,0.5
3005793+4005744,0.5
3005399+4010266,0.5
4009342+3005174,0.5
3001545+4008841,0.5
3001342+4007333,0.5
3002670+4009737,0.5
4007606+3005798,0.5
4009808+3002394,0.5
4001912+3005120,0.5
3003715+4008467,0.5
3002148+4008864,0.5
3004089+4007987,0.5
4005946+3000640,0.5
3004146+4004428,0.5
3005410+4011743,0.5
4012052+3003109,0.5
4003804+3001169,0.5
4010947+3002766,0.5
4007859+3004274,0.5
4005702+3001125,0.5
3000837+4007547,0.5
4011375+3007294,0.5
4001074+3004911,0.5
4010099+3001181,0.5
4011406+3007086,0.5
4010574+3005012,0.5
3000267+4008857,0.5
3004548+4009291,0.5
3000510+4008767,0.5
4007780+3003613,0.5
3005888+4011346,0.5
4005945+3001568,0.5
3001277+4001062,0.5
3000187+4006489,0.5
3001718+4000423,0.5
4011624+3003937,0.5
4010077+3009651,0.5
3001592+4007130,0.5
4010243+3004478,0.5
4010286+3007214,0.5
4010781+3002835,0.5
3006997+4007704,0.5
3005980+4009779,0.5
4004130+3005483,0.5
4008738+3001344,0.5
4001358+3000719,0.5
3002887+4004984+4009713,0.5555555555555556
3004505+4007767,0.5833333333333334
3006857+4000052,0.5833333333333334
3002098+4001034,0.5833333333333334
4001351+3009155,0.5833333333333334
4003997+3009210,0.5833333333333334
3009281+4000354,0.5833333333333334
3000657+4007626,0.5833333333333334
4000281+3000525,0.5833333333333334
4009114+3006214,0.5833333333333334
4006212+3004371,0.5833333333333334
4008670+3000635,0.5833333333333334
4000000+3003599,0.5833333333333334
4007993+3002826,0.5833333333333334
3006006+4008953,0.5833333333333334
4001967+3004903,0.5833333333333334
3004036+4011542,0.5833333333333334
4007790+3004412,0.5833333333333334
3001614+4003401,0.5833333333333334
4007794+3004655,0.5833333333333334
3000357+4005964,0.5833333333333334
4003920+3001139,0.5833333333333334
4002323+3005240,0.5833333333333334
3000959+4007563,0.5833333333333334
4002306+3004526,0.5833333333333334
3000610+4000742,0.5833333333333334
3007067+4007630,0.5833333333333334
4007784+3000638,0.5833333333333334
3000509+4003829,0.5833333333333334
3003592+4001475,0.5833333333333334
4004012+3000736,0.5833333333333334
3003000+4008952,0.5833333333333334
3001601+4000935,0.5833333333333334
3004319+4002044,0.5833333333333334
3005244+4004733,0.5833333333333334
3005014+4004627,0.5833333333333334
4005380+3002785,0.5833333333333334
3001679+4001121,0.5833333333333334
3008648+4007469,0.5833333333333334
4002060+3005117,0.5833333333333334
4008081+3004717,0.5833333333333334
3004723+4006479,0.5833333333333334
4004404+3003705,0.5833333333333334
3001149+4000668,0.5833333333333334
3009738+4009038,0.5833333333333334
4007638+3007101,0.5833333333333334
3004316+4002300,0.5833333333333334
4011474+3003334,0.5833333333333334
3008705+4002430,0.5833333333333334
4008432+3002371,0.5833333333333334
4009421+3006882,0.5833333333333334
3002742+4009051,0.5833333333333334
4003822+3000290,0.5833333333333334
4008672+3000823,0.5833333333333334
3001186+4005913,0.5833333333333334
3001242+4007287,0.5833333333333334
3001660+4008840,0.5833333333333334
4007500+3000742,0.5833333333333334
4003760+3001529,0.5833333333333334
3000382+4005682,0.5833333333333334
3006876+4000087,0.5833333333333334
3005049+4006457,0.5833333333333334
3003473+4004230,0.5833333333333334
3002127+4007404,0.5833333333333334
4009249+3003988,0.5833333333333334
4010591+3004719,0.5833333333333334
3004899+4002464,0.5833333333333334
3002331+4009719,0.5833333333333334
3000582+4004022,0.5833333333333334
4003659+3001723,0.5833333333333334
4001325+3007095,0.5833333333333334
3008695+4010225,0.5833333333333334
4005874+3001371,0.5833333333333334
3006914+4007634,0.5833333333333334
3003017+4005303,0.5833333333333334
3000688+4007479,0.5833333333333334
4008673+3000625,0.5833333333333334
4006908+3006045,0.5833333333333334
3002674+4004034,0.5833333333333334
4004052+3008223,0.5833333333333334
4008540+3007058,0.5833333333333334
3008326+4007643,0.5833333333333334
4001558+3000317,0.5833333333333334
3001577+4007462,0.5833333333333334
4001057+3000716,0.5833333333333334
3008842+4006033,0.5833333333333334
4000890+3000485,0.5833333333333334
4001557+3002367,0.5833333333333334
3000671+4000741,0.5833333333333334
4004355+3002748,0.5833333333333334
3005940+4004083,0.5833333333333334
3007448+4007550,0.5833333333333334
3004242+4001696,0.5833333333333334
4001544+3004591,0.5833333333333334
3004495+4001695,0.5833333333333334
4005813+3000645,0.5833333333333334
4003942+3006615,0.5833333333333334
3004307+4002276,0.5833333333333334
3004800+4009248,0.5833333333333334
4002193+3005227,0.5833333333333334
3007280+4004013,0.5833333333333334
4001368+3008947,0.5833333333333334
4003900+3001420,0.5833333333333334
3001385+4001191,0.5833333333333334
3004496+4010392,0.5833333333333334
4001493+3004494,0.5833333333333334
4007088+3005011,0.5833333333333334
3006897+4006201,0.5833333333333334
4009220+3002822,0.5833333333333334
3000353+4001430,0.5833333333333334
4007519+3000668,0.5833333333333334
3004600+4004265,0.5833333333333334
4007561+3003052,0.5833333333333334
3001384+4000535,0.5833333333333334
3004116+4011544,0.5833333333333334
4004191+3007002,0.5833333333333334
3004896+4011722,0.5833333333333334
4007562+3006039,0.5833333333333334
4011309+3005155,0.5833333333333334
3000350+4000488,0.5833333333333334
4003658+3001227,0.5833333333333334
3000343+4010148,0.5833333333333334
3001322+4010058,0.5833333333333334
3002485+4007827,0.5833333333333334
3000717+4007458,0.5833333333333334
4005818+3001603,0.5833333333333334
3004507+4004275,0.5833333333333334
3008405+4001276,0.5833333333333334
4005878+3001301,0.5833333333333334
3001561+4000469,0.5833333333333334
3003490+4007723,0.5833333333333334
3004114+4000070,0.5833333333333334
4010012+3009123,0.5833333333333334
3004716+4006442,0.5833333333333334
4004073+3006041,0.5833333333333334
4009034+3008696,0.5833333333333334
3003253+4008463,0.5833333333333334
3002425+4003840,0.5833333333333334
4007715+3002416,0.5833333333333334
3001001+4003815,0.5833333333333334
4004181+3000596,0.5833333333333334
4011320+3001922,0.5833333333333334
4010154+3008489,0.5833333333333334
4010160+3000282,0.5833333333333334
3000493+4006090,0.5833333333333334
3006931+4004011,0.5833333333333334
4004326+3000825,0.5833333333333334
4009135+3004373,0.5833333333333334
3005173+4010652,0.5833333333333334
4007103+3003142,0.5833333333333334
4010055+3001458,0.5833333333333334
3004204+4005494,0.5833333333333334
3004892+4010601,0.5833333333333334
3000720+4003296,0.5833333333333334
4001580+3005350,0.5833333333333334
3004322+4010886,0.5833333333333334
3004071+4001792,0.5833333333333334
3005036+4001646,0.5833333333333334
3004051+4005551,0.5833333333333334
4005938+3001865,0.5833333333333334
4005309+3002529,0.5833333333333334
3005971+4001365,0.5833333333333334
3003600+4001043,0.5833333333333334
4010989+3003183,0.5833333333333334
4000978+3000848,0.5833333333333334
3005968+4001301,0.5833333333333334
4005900+3001319,0.5833333333333334
4006151+3000796,0.5833333333333334
4007826+3004910,0.5833333333333334
4005782+3006649,0.5833333333333334
3004529+4002372,0.5833333333333334
3004897+4001726,0.5833333333333334
3006077+4006200,0.5833333333333334
4007001+3005703,0.5833333333333334
4003902+3000735,0.5833333333333334
3007103+4004164,0.5833333333333334
3003770+4009086,0.5833333333333334
3001170+4006612,0.5833333333333334
4003349+3002384,0.5833333333333334
3009495+4008679,0.5833333333333334
3000674+4008776,0.5833333333333334
4010208+3008267,0.5833333333333334
3009755+4001388,0.5833333333333334
4008990+3005967,0.5833333333333334
4007782+3004758,0.5833333333333334
4006554+3005220,0.5833333333333334
3003665+4011556,0.5833333333333334
4011453+3004109,0.5833333333333334
4003945+3001714,0.5833333333333334
3007106+4010311,0.5833333333333334
3000524+4001465,0.5833333333333334
4006272+3004372,0.5833333333333334
3005114+4002460,0.5833333333333334
4001666+3002814,0.5833333333333334
3007449+4007716,0.5833333333333334
3004068+4004671,0.5833333333333334
4009047+3008840,0.5833333333333334
3008941+4011370,0.5833333333333334
4000344+3003678,0.5833333333333334
3007202+4001440,0.5833333333333334
4006651+3002183,0.5833333333333334
3000721+4009082,0.5833333333333334
3008225+4004103,0.5833333333333334
4003260+3004066,0.5833333333333334
3000685+4005952,0.5833333333333334
3001173+4005876,0.5833333333333334
3004667+4004057,0.5833333333333334
3000828+4000635,0.5833333333333334
3006671+4005433,0.5833333333333334
3000718+4007467,0.5833333333333334
3005941+4001287,0.5833333333333334
3005507+4003818,0.5833333333333334
4001723+3004140,0.5833333333333334
3006996+4001253,0.5833333333333334
4002469+3005041,0.5833333333333334
3008259+4007579,0.5833333333333334
4000453+3001136,0.5833333333333334
4008861+3000520,0.5833333333333334
3000561+4001050,0.5833333333333334
3004499+4004235,0.5833333333333334
3004504+4006239,0.5833333333333334
3000733+4001024,0.5833333333333334
3003038+4007476,0.5833333333333334
4000023+3001368,0.5833333333333334
4004339+3003670,0.5833333333333334
3004145+4001815,0.5833333333333334
4003590+3002149,0.5833333333333334
3006810+4006003,0.5833333333333334
3001137+4007345,0.5833333333333334
3002809+4008855,0.5833333333333334
3004047+4004251,0.5833333333333334
4002304+3005040,0.5833333333333334
3007108+4010313,0.5833333333333334
3006774+4010415,0.5833333333333334
4010186+3000655,0.5833333333333334
4002578+3009743,0.5833333333333334
4007518+3000534,0.5833333333333334
3003671+4010367,0.5833333333333334
3002752+4007747,0.5833333333333334
4010230+3003491,0.5833333333333334
3003745+4001681,0.5833333333333334
4010561+3004523,0.5833333333333334
4000571+3001632,0.5833333333333334
3000567+4003453,0.5833333333333334
4006518+3005419,0.5833333333333334
4004296+3000832,0.5833333333333334
4001930+3004436,0.5833333333333334
3002454+4001641,0.5833333333333334
4005903+3001694,0.5833333333333334
4011353+3007004,0.5833333333333334
4006088+3002428,0.5833333333333334
4009301+3005008,0.5833333333333334
3003471+4007725,0.5833333333333334
4011178+3000621,0.5833333333333334
4003847+3004176,0.5833333333333334
3009749+4010282,0.5833333333333334
3004147+4004703,0.6
3009758+4010285,0.6
4005432+3005031,0.6
4012110+3003378,0.6
3005801+4005932,0.6
4012042+3003839,0.6
4011475+3004108,0.6
4007680+3003880,0.6
4006431+3005318,0.6
4011351+3005892,0.6
3004474+4010521,0.6
4002450+3004439,0.6
3004136+4001914,0.6
4008931+3007078,0.6
4009017+3002910,0.6
3003320+4012079,0.6
4007720+3004060,0.6
3009498+4000721,0.6
3002771+4011460,0.6
3000036+4010140,0.6
3008710+4011361,0.6
3000581+4006978,0.6
4011683+3003097,0.6
4010988+3002539,0.6
4008707+3000700,0.6
3005885+4007660,0.6
4001962+3004093,0.6
3005172+4011774,0.6
3009205+4010064,0.6
3002484+4003220,0.6
3004679+4009324,0.6
4011030+3002733,0.6
4010253+3007083,0.6
3000681+4011279,0.6
4007908+3004798,0.6
3000074+4011418,0.6
4011374+3007298,0.6
3002875+4010983,0.6
3003854+4011713,0.6
3005047+4009314,0.6
3001366+4011308,0.6
4010361+3004671,0.6
4001978+3004317,0.6
3002909+4011015,0.6
3004473+4008923,0.6
3004150+4006347,0.6
3001609+4008696,0.6
3007217+4007681,0.6
3001426+4001004,0.6
4005604+3001566,0.6
3004326+4008077,0.6
3005957+4007873,0.6
3000763+4000516,0.6
3006993+4006076,0.6
3004160+4008005,0.6
3005894+4011347,0.6
3005178+4007099,0.6
3004420+4011534,0.6
4005685+3000449,0.6
3001382+4005668,0.6
4007936+3000337,0.6
3004653+4001853,0.6
4007485+3000531,0.6
4005510+3001171+4007337,0.6
3005338+4009309,0.6
3004126+4008988,0.6
3001350+4010061,0.6
3004510+4010393,0.6
4006155+3008323,0.6
4007456+3000514,0.6
3001141+4007285,0.6
3000076+4010331,0.6
3000656+4007521,0.6
4009168+3002658,0.6
4007334+3001638,0.6
3009827+4010111,0.6
4006321+3005230,0.6
4011572+3005107,0.6
3007549+4010639,0.6
3001535+4005667,0.6
4002624+3001804,0.6
4000694+3008569,0.6
4001025+3001309,0.6
3004415+4008940,0.6
3004923+4005458,0.6
3003165+4009793,0.6
4008927+3007082,0.6
4008721+3001308,0.6
4001854+3005001,0.6
4009173+3004728,0.6
3001313+4000577,0.6
3000483+4005930,0.6
4009979+3005890,0.6
3007726+4007571,0.6
4007905+3004331,0.6
3009745+4010279,0.6
3007080+4008930,0.6
3009826+4007522,0.6
4010287+3007210,0.6
3003167+4005351,0.6
4000352+3001637,0.6
3004660+4006237,0.6
4006240+3006220,0.6
4010351+3003690,0.6
3005421+4002173,0.6
4008850+3000613,0.6
3001571+4007545,0.6
3004902+4004751,0.6
4010178+3000616,0.6
3005168+4004685,0.6
3002977+4008604,0.6
4010300+3006828,0.6
3009135+4003784,0.6
3001373+4003641,0.6
3006426+4009127,0.6
4009728+3002969,0.6
3009519+4008971,0.6
3007218+4007703,0.6
3001285+4010511,0.6
4004363+3009588,0.6
3003110+4007057,0.6
4002766+3003723,0.6
3002102+4003499,0.6
3009638+4005754,0.6
3002569+4009731,0.6
4010958+3002974,0.6
4009100+3002503,0.6
3001314+4008885,0.6
4010484+3004919,0.6
3007019+4010305,0.6
3002632+4010987,0.6
3007182+4002395,0.6
3006954+4010215,0.6
3004678+4010418,0.6
3005059+4004539,0.6
3002121+4007410,0.6
3001333+4011325,0.6
3002276+4008119,0.6
3005893+4010213,0.6
3004375+4006191,0.6
4012035+3003722,0.6
4003899+3001743,0.6
3002232+4007505,0.6
4010156+3000743,0.6
3003123+4012034,0.6
3000680+4007477,0.6
4008938+3006952,0.6
3002631+4012080,0.6
3005343+4006660,0.6
3004438+4009260,0.6
3003543+4005937,0.6
4007594+3003493,0.6
3002191+4006503,0.6
3004818+4011621,0.6
3005225+4003972,0.6
3005149+4011769,0.6
3005004+4007888,0.6
4005364+3003829,0.6
3002427+4004014,0.6
4008076+3004794,0.6
3005315+4004710,0.6
4010239+3007299,0.6
4007230+3006431,0.6
3000086+4010365,0.6
3004101+4011635,0.6
3004103+4010793,0.6
3006923+4011433,0.6
4009477+3003316,0.6
4000328+3001307,0.6
3005514+4010240,0.6
4010275+3004476,0.6
3003357+4012051,0.6
3002431+4007603,0.6
3000255+4000666,0.6
4010509+3004816,0.6
3002588+4006389,0.6
4010494+3004511,0.6
4008442+3002429,0.6
3007310+4010258,0.6
4007706+3008957,0.6
3003834+4009988,0.6
4008929+3007079,0.6
3006851+4009474,0.6
3003620+4011455,0.6
4007156+3003614,0.6
4007472+3000615,0.6
4010143+3002286,0.6
4011263+3001644,0.6
4007748+3000507,0.6
3003615+4010326,0.6
4001876+3006215,0.6
4011512+3003617,0.6
4005827+3009647,0.6
4009055+3002981,0.6
4011715+3004747,0.6
4010485+3004914,0.6
4004548+3005239,0.6
3005171+4010654,0.6
4008464+3001676,0.6
4010338+3002756,0.6
4011465+3006396,0.6
3005313+4002475,0.6
3004913+4007853,0.6
4008039+3005251,0.6
4002449+3005143,0.6
4010455+3005340,0.6
4006164+3003340,0.6
3003781+4007480,0.6
4007611+3002348,0.6
3003793+4011506,0.6
3004452+4010841,0.6
4004768+3005224,0.6
3000706+4009117,0.6
3007117+4010312,0.6
4010616+3009449,0.6
4008883+3009972,0.6
4008276+3009020,0.6
4011586+3005064,0.6
3004433+4004426,0.6
4009730+3002568,0.6
3005887+4008330,0.6
3005125+4009193,0.6
4011443+3006060,0.6
3001469+4009974,0.6
3002099+4007290,0.6
4011404+3007085,0.6
3000341+4010147,0.6
4010376+3003494,0.6
3002283+4010248,0.6
3004920+4009925,0.6
3009211+4001132,0.6
4011454+3004132,0.6
3005037+4011712,0.6
3005804+4011379,0.6
4011287+3004643,0.6
3003012+4012084,0.6
3005874+4004049,0.6
4008480+3002403,0.6
3001901+4003676,0.6
4004069+3001738,0.6
3004544+4011735,0.6
3005510+4007732,0.6
3004090+4007985,0.6
3006819+4007664,0.6
3007221+4010290,0.6
4009831+3000081,0.6
3004814+4011605,0.6
3005128+4008598,0.6
4008949+3006805,0.6
3000880+4010007,0.6
3005797+4008918,0.6
3005176+4012017,0.6
4006650+3004790,0.6
3006454+4011360,0.6
4007284+3000652,0.6
4009323+3005144,0.6
3000362+4005872,0.6
3003006+4012086,0.6
4007682+3001677,0.6
4007636+3008283,0.6
4012074+3002943,0.6
3006832+4011430,0.6
3006090+4010350,0.6
4011376+3007302,0.6
3005960+4011384,0.6
4010155+3004129,0.6
3005247+4007653,0.6
3000363+4005479,0.6
3005988+4010261,0.6
4007588+3007076,0.6
4009178+3004165,0.6
3001806+4009976,0.6
3004235+4003315,0.6
4008054+3004909,0.6
3005005+4006520,0.6
4009087+3003786,0.6
3004743+4008006,0.6
3000809+4008779,0.6
4007640+3004483,0.6
4010293+3007077,0.6
4007101+3003074,0.6
4009068+3003492,0.6
3001402+4008677,0.6
3000342+4008992,0.6
3004668+4010368,0.6
3003497+4009067,0.6
3003583+4005704,0.6
4008842+3000804,0.6
3003178+4001293,0.6
3006312+4009070,0.6
4011288+3001948,0.6
4006034+3003835,0.6
4011321+3000701,0.6
4001511+3009883,0.6
3000464+4003628,0.6
3007146+4011314,0.6
3009192+4000316,0.6
4009090+3004063,0.6
3004212+4004709,0.6
4011077+3006861,0.6
4003672+3000826,0.6
3008368+4008851,0.6
3004606+4006525,0.6
3008698+4011362,0.6
3003608+4006218,0.6
3004808+4001257,0.6
4007465+3000722,0.6
4005861+3002141,0.6
4007750+3007542,0.6
4011395+3009760,0.6
4009126+3003609,0.6
3003376+4007459,0.6
4006022+3005877,0.6
3007112+4011438,0.6
3000740+4010537,0.6
4008915+3006824,0.6
3000821+4010009,0.6
3004408+4005475,0.6
3001361+4000584,0.6
4006549+3008395,0.6
3005027+4005224,0.6
4010060+3001329,0.6
4011031+3003085,0.6
3001138+4000546,0.6
3004751+4008539,0.6
3005048+4006410,0.6
4010274+3005513,0.6
3007222+4011403,0.6
4005926+3002516,0.6
3007115+4004873,0.6
3004293+4009205,0.6
3007208+4012053,0.6
3004330+4009328,0.6
3001770+4003506,0.6
3006962+4000060,0.6
3004123+4007792,0.6
3000618+4010769,0.6
3008280+4011342,0.6
3000855+4003255,0.6
3003894+4005722,0.6
4004448+3005229,0.6
3004543+4008543,0.6
4011432+3009077,0.6
4009200+3003549,0.6
3006289+4010139,0.6
3003374+4012031,0.6
3006822+4004132,0.6
4008937+3006947,0.6
3007118+4011439,0.6
3003789+4010356,0.6
4010976+3002869,0.6
4010353+3004164,0.6
3009639+4005777,0.6
4009146+3008498,0.6
3004056+4000950,0.6
3007215+4008985,0.6
3002129+4008009,0.6
4011307+3000308,0.6
4009011+3006056,0.6
4008068+3004075,0.6
4006465+3004220,0.6
3002692+4011000,0.6
3000670+4006121,0.6
4007553+3005790,0.6
3004447+4005740,0.6
3004329+4010545,0.6
4006120+3007442,0.6
4008447+3002701,0.6
4011420+3003344,0.6
4012067+3002806,0.6
3006823+4010307,0.6
4003558+3001304,0.6
3006874+4003301,0.6
3005157+4006448,0.6
3003011+4012085,0.6
3004186+4008569,0.6
4011581+3005032,0.6
4012065+3003184,0.6
3006054+4009008,0.6
4008947+3008234,0.6
3001321+4000505,0.6
3005504+4008137,0.6
4010352+3004703,0.6
3005800+4010250,0.6
4008870+3000738,0.6
4008917+3003822,0.6
4011431+3006829,0.6
3009756+4010283,0.6
4011405+3007084,0.6
3007648+4010381,0.6
4011388+3007313,0.6
3005506+4008334,0.6
3002497+4010335,0.6
3001320+4007488,0.6
3001299+4010104,0.6
4003890+3009187,0.6
3004607+4010379,0.6
4008886+3009650,0.6
3004118+4004221,0.6
3006956+4011434,0.6
3005618+4006697,0.6
4011383+3005959+4011302,0.6
4011428+3006826,0.6
3001343+4010575,0.6
3004610+4009093,0.6
3004410+4010262,0.6
3009654+4009966,0.6
4008529+3006661,0.6
4010252+3005799,0.6
4012089+3003016,0.6
3006772+4007785,0.6
4007570+3005397,0.6
3004469+4004601,0.6
4007749+3004250,0.6
3006614+4004442,0.6
3008847+4007554,0.6
3005039+4006338,0.6
3006129+4008984,0.6
4001657+3008494,0.6
4010008+3000815,0.6
3001383+4009040,0.6
3003783+4009101,0.6
4010572+3001347,0.6
4011626+3004819,0.6
4006484+3004912,0.6
4010590+3004744,0.6
3004399+4008586,0.6
3000392+4003952,0.6
3007788+4011636,0.6
3000677+4011305,0.6
3000833+4010005,0.6
3007116+4011437,0.6
4011732+3006370,0.6
3006023+4007668,0.6
4006132+3005679,0.6
4009378+3004901,0.6
3003696+4005816,0.6
3005987+4008924,0.6
3006795+4010508,0.6
3004477+4010278,0.6
4007924+3001944,0.6
3005986+4010272,0.6
3004811+4011622,0.6
3003883+4007075,0.6
3005687+4009010,0.6
3000550+4011138,0.6
4005209+3009575,0.625
4007400+3008828,0.625
3007649+4011151,0.625
3009859+4009834,0.625
4007251+3006607,0.625
4000762+3009410,0.625
3006483+4007238,0.625
3004587+4009333,0.625
3007081+4011407,0.625
4005713+3000472,0.625
4011121+3006284,0.625
4010029+3001448,0.625
3007907+4005486,0.625
3004767+4009423,0.625
4004272+3004665,0.6666666666666666
3000702+4010157,0.6666666666666666
4008011+3005243,0.6666666666666666
4001535+3000084,0.6666666666666666
3007778+4006447,0.6666666666666666
3005794+4000944,0.6666666666666666
3001798+4009392,0.6666666666666666
3005872+4004018,0.6666666666666666
3001223+4006005,0.6666666666666666
4001061+3000414,0.6666666666666666
4004051+3004049,0.6666666666666666
4004352+3003768,0.6666666666666666
3000849+4001508,0.6666666666666666
3001929+4001096,0.6666666666666666
4008925+3007063,0.6666666666666666
3007005+4006103,0.6666666666666666
3007097+4007525,0.6666666666666666
3003772+4000314,0.6666666666666666
4010560+3004538,0.6666666666666666
3004112+4004310,0.6666666666666666
4005988+3004120,0.6666666666666666
4006152+3005485,0.6666666666666666
4011441+3006038,0.6666666666666666
4002219+3002620,0.6666666666666666
3005113+4000009,0.6666666666666666
3006072+4007229,0.6666666666666666
4009758+3002590,0.6666666666666666
3008394+4003028,0.6666666666666666
3008265+4001267,0.6666666666666666
4008461+3004012+4004424,0.6666666666666666
3004037+4006210,0.6666666666666666
3005498+4010280,0.6666666666666666
